Chapter,Verse,Word,MS_B,MS_Bmg,Categories,Subcategories_1,Subcategories_2,,,,,,,,,,,Line
,,2,נפוח,,,,,,,,,,,,,,,3
,,3,מהם̇,,,,,,,,,,,,,,,3
,,4,מצו֟ק,מוצק,Morphological,Grammatical,,,,,,,,,,,,3
,,5,שו֟לח,שלוח,Morphological,Grammatical,,,,,,,,,,,,3
,,6,שמש,,,,,,,,,,,,,,,3
,,7,ידלי֟ק,יסיק,Morphological,Synonym,,,,,,,,,,,,3
,,8,הרים,,,,,,,,,,,,,,,3
,,9,לש֟און,לשון,Lexical,,,,,,,,,,,,,3
,,10,מאור,,,,,,,,,,,,,,,3
,,11,תג̇מר,,,,,,,,,,,,,,,3
,,12,נושבת,,,,,,,,,,,,,,,4
,,13,ומנורה,,,,,,,,,,,,,,,4
,,14,תכוה,,,,,,,,,,,,,,,4
,,15,עין,,,,,,,,,,,,,,,4
,5,1,כי,,,,,,,,,,,,,,,4
,,2,ג֟דיל,גדול,Morphological,Grammatical,,,,,,,,,,,,4
,,3,ייי֟,עליון,Lexical,Synonym,,,,,,,,,,,,4
,,4,עושהו,ע̇שה,Morphological,Suffix Pron.,,,,,,,,,,,,4
,,5,ודבריו,,,,,,,,,,,,,,,4
,,6,ינצ֟ח,,,,,,,,,,,,,,,5
,,7,אביריו,,,,,,,,,,,,,,,5
,6,1,וגם,,,,,,,,,,,,,,,5
,,2,ירח,,,,,,,,,,,,,,,5
,,3,ירח,,,,,,,,,,,,,,,5
,,4,עתות֟,עת,,,,,,,,,,,,,,5
,,5,שבות,עת,,,,,,,,,,,,,,5
,,6,ממשלת,,,,,,,,,,,,,,,5
,,7,קץ,,,,,,,,,,,,,,,6
,,8,ואות,,,,,,,,,,,,,,,6
,,9,עולם,,,,,,,,,,,,,,,6
,7,1,בם֟,בו,Morphological,Suffix Pron.,,,,,,,,,,,,6
,,2,מועד,,,,,,,,,,,,,,,6
,,3,וז֟מני,וממנו,Lexical,Suffix Pron.,,,,,,,,,,,,6
,,4,חוק,,,,,,,,,,,,,,,6
,,5,וחפץ,,,,,,,,,,,,,,,6
,,6,ע̊̊ת̊̊ה,,,,,,,,,,,,,,,6
,,7,בתקופתו,,,,,,,,,,,,,,,6
,8,1,חדש,,,,,,,,,,,,,,,7
,,2,בחד֟שו,כשמו,Lexical,,,,,,,,,,,,,7
,,3,ה֟וא,והוא,Morphological,Coordination,,,,,,,,,,,,7
,,4,מתחדש,,,,,,,,,,,,,,,7
,,5,מה,,,,,,,,,,,,,,,7
,,6,נורא,,,,,,,,,,,,,,,7
,,7,בהשתנותו,,Lexical,,,,,,,,,,,,,7
,,8,כלי,,,,,,,,,,,,,,,7
,,9,צבא,,,,,,,,,,,,,,,7
,,10,נבלי,,,,,,,,,,,,,,,7
,,11,מרום,,,,,,,,,,,,,,,7
,,12,מרצ֟ף,,,,,,,,,,,,,,,7
,,13,רקיע,,,,,,,,,,,,,,,7
,,14,מזהירתו,,,,,,,,,,,,,,,7
,9,1,תואר,,,,,,,,,,,,,,,7
,,2,שמים,,,,,,,,,,,,,,,8
,,3,והדר,,,,,,,,,,,,,,,8
,,4,כוכב,,,,,,,,,,,,,,,8
,,5,ואורו֟,עדי,,,,,,,,,,,,,,8
,,6,מזהיר,משריק,Lexical,Synonym,,,,,,,,,,,,8
,,7,במרומי,ב',,,,,,,,,,,,,,8
,,8,אל,אל,Same,,,,,,,,,,,,,8
,10,1,בדבר,,,,,,,,,,,,,,,8
,,2,אל,,,,,,,,,,,,,,,8
,,3,יעמד,,,,,,,,,,,,,,,8
,,4,חק,,,,,,,,,,,,,,,8
,,5,ולא,,,,,,,,,,,,,,,9
,,6,יש֟ח,ישון,Lexical,Anthonym,,,,,,,,,,,,9
,,7,באשמרותם̇,,,,,,,,,,,,,,,9
,11,1,ראה,,,,,,,,,,,,,,,9
,,2,קשת,,,,,,,,,,,,,,,9
,,3,וברך,,,,,,,,,,,,,,,9
,,4,עוש֟יה,עושה,Morphological,Suffix Pron.,,,,,,,,,,,,9
,,5,כי,,,,,,,,,,,,,,,9
,,6,מאד,,,,,,,,,,,,,,,9
,,7,נא֟דרה,נהדרה,,,,,,,,,,,,,,10
,,8,ב̊̊כ̊̊ב̇וד,,,,,,,,,,,,,,,10
,12,1,חוק֟,הוד,Lexical,,,,,,,,,,,,,10
,,2,הקיפה,,,,,,,,,,,,,,,10
,,3,בכבודה,בכבודו,,,,,,,,,,,,,,10
,,4,ויד,,,,,,,,,,,,,,,10
,,5,א֟ל,לׂא,Lexical,Synonym,,,,,,,,,,,,10
,,6,נטתה,,,,,,,,,,,,,,,10
,,7,בגב̊̊ו̊̊ר̊̊ה̊̊,,,,,,,,,,,,,,,10
,13,1,גבורתו,,,,,,,,,,,,,,,10
,,2,תתוה,,,,,,,,,,,,,,,10
,,3,ברק,,Lexical,Metathesis,,,,,,,,,,,,10
,,4,ותנצח֟,,Lexical,,,,,,,,,,,,,10
,,5,זיקות,,Lexical,,,,,,,,,,,,,11
,,,ותנצח֟,תנצח,Morphological,Coordination,,,,,,,,,,,,11
,,,זיקות,זלקים,Lexical,,,,,,,,,,,,,11
,,6,ב̇מ̇ש̊̊[פט],,,,,,,,,,,,,,,11
,14,1,למ֟ען,למענו,Morphological,Suffix Pron.,,,,,,,,,,,,11
,,2,ברא,,,,,,,,,,,,,,,11
,,3,אוצר̊̊,,,,,,,,,,,,,,,11
,,4,ויעף,,,,,,,,,,,,,,,11
,,5,עב̊̊י̊̊ם̇,,,,,,,,,,,,,,,11
,,6,כ̊̊ע̊̊י̊̊ט̊̊,,,,,,,,,,,,,,,12
,17,1,קול,,,,,,,,,,,,,,,12
,,2,ר̊̊ע̇מ̊̊ו̇,,,,,,,,,,,,,,,12
,,3,יחו̇ל,יחיל,,,,,,,,,,,,,,12
,,4,ארצו,,,,,,,,,,,,,,,12
,,5,ז̇לעפות,עלעול,Morphological,Singular/Plural,,,,,,,,,,,,12
,,6,צ̊̊פ̊̊ו̊̊ן,>,,,,,,,,,,,,,,12
,,7,סופה,,,,,,,,,,,,,,,12
,,8,וסערה,,,,,,,,,,,,,,,12
,,9,ב̊̊ר֟שף,כר',,,,,,,,,,,,,,13
,,10,יניף,,,,,,,,,,,,,,,13
,,11,שלגו,,,,,,,,,,,,,,,13
,,12,וכארבה,,,,,,,,,,,,,,,13
,,13,ישכון,,,,,,,,,,,,,,,13
,,14,ד֟רתו,רד',,,,,,,,,,,,,,13
,16,1,,ובכוחו,,,,,,,,,,,,,,13
,,2,,יזעים,,,,,,,,,,,,,,13
,,3,,הרים,,,,,,,,,,,,,,13
,,4,,אימתו,,,,,,,,,,,,,,13
,,5,,תחרף,,,,,,,,,,,,,,13
,,6,,תימן,,,,,,,,,,,,,,13
,18,1,תואר,,,,,,,,,,,,,,,13
,,2,לבנה̇,,,,,,,,,,,,,,,13
,,3,יג֟הה,יהגה,Lexical,,,,,,,,,,,,,13
,,4,עינים,,,,,,,,,,,,,,,13
,,5,וממטרו,,,,,,,,,,,,,,,13
,,6,יהמה,,,,,,,,,,,,,,,13
,,7,לבב,,,,,,,,,,,,,,,13
,19,1,וגם,,,,,,,,,,,,,,,14
,,2,כפור,,,,,,,,,,,,,,,14
,,3,כמלח,,,,,,,,,,,,,,,14
,,4,י̇ש֟כון,ישפך,Lexical,,,,,,,,,,,,,14
,,5,ויציץ,,,,,,,,,,,,,,,14
,,6,כספיר,,,,,,,,,,,,,,,14
,,7,ציצים,,,,,,,,,,,,,,,14
,20,1,צינת,,,,,,,,,,,,,,,14
,,2,רוח,,,,,,,,,,,,,,,14
,,3,צפון,,,,,,,,,,,,,,,14
,,4,ישיב,,,,,,,,,,,,,,,14
,,5,וכרקב,,,,,,,,,,,,,,,14
,,6,יקפיא,,,,,,,,,,,,,,,14
,,7,מקו֟רו,מקוה,Lexical,Suffix Pron.,,,,,,,,,,,,14
,,8,על,,,,,,,,,,,,,,,14
,,9,כל,,,,,,,,,,,,,,,14
,,10,מעמד,,,,,,,,,,,,,,,14
,,11,מים,,,,,,,,,,,,,,,14
,,12,יקרים,,,,,,,,,,,,,,,15
,,13,וכשרין,,,,,,,,,,,,,,,15
,,14,ילבש,,,,,,,,,,,,,,,15
,,15,מקוה,,,,,,,,,,,,,,,15
,21,1,יבול,,,,,,,,,,,,,,,15
,,2,הרים,,,,,,,,,,,,,,,15
,,3,כחרב,,,,,,,,,,,,,,,15
,,4,ישיק,,,,,,,,,,,,,,,15
,,5,ונו֟ה,,,,,,,,,,,,,,,15
,,6,צמחים,,,,,,,,,,,,,,,15
,,7,כלהבה,,,,,,,,,,,,,,,16
,22,1,מרפא,,,,,,,,,,,,,,,16
,,2,כל,,,,,,,,,,,,,,,16
,,3,מערף,,,,,,,,,,,,,,,16
,,4,ענן,,,,,,,,,,,,,,,16
,,5,טל,,Same,,,,,,,,,,,,,16
,,6,פורע,,Same,,,,,,,,,,,,,16
,,7,לדשן,,,,,,,,,,,,,,,16
,,8,שרב,,Lexical,,,,,,,,,,,,,16
,23,1,מחש֟בתו,,Lexical,,,,,,,,,,,,,16
,,2,ת̇שיק,,,,,,,,,,,,,,,17
,,3,ר̊̊בה,,,,,,,,,,,,,,,17
,,4,ויט,,,,,,,,,,,,,,,17
,,5,בתהום,,,,,,,,,,,,,,,17
,,6,אי֟ים,אוצר,Lexical,,,,,,,,,,,,,17
,24,1,יורדי,,,,,,,,,,,,,,,17
,,2,הים,,,,,,,,,,,,,,,17
,,3,יספרו,,,,,,,,,,,,,,,17
,,4,קצהו,,,,,,,,,,,,,,,17
,,5,לשמע,,,,,,,,,,,,,,,17
,,6,אזננו,,,,,,,,,,,,,,,17
,,7,נשתומם,,,,,,,,,,,,,,,17
,25,1,שם,,,,,,,,,,,,,,,17
,,2,פלאות,,,,,,,,,,,,,,,17
,,3,תמהי,,,,,,,,,,,,,,,17
,,4,מעש֟הו,,Morphological,Singular/Plural,,,,,,,,,,,,17
,,5,מין,,,,,,,,,,,,,,,17
,,6,כל,,,,,,,,,,,,,,,17
,,7,חי,,,,,,,,,,,,,,,17
,,8,וגבורות,,,,,,,,,,,,,,,17
,,9,רבה,,,,,,,,,,,,,,,17
,30,1, מ̇ג̊̊[ד],,,,,,,,,,,,,,,18
,,2,לי̊̊,,,,,,,,,,,,,,,18
,,3,י̊̊י̊̊י̊̊,,,,,,,,,,,,,,,18
,,4,ה̊̊רימו,,,,,,,,,,,,,,,1
,,5,קול,,,,,,,,,,,,,,,1
,,6,בכל,,,,,,,,,,,,,,,1
,,7,תוכלו,,,,,,,,,,,,,,,1
,,8,כי,,,,,,,,,,,,,,,1
,,9,יש,,,,,,,,,,,,,,,1
,,10,עוד,,,,,,,,,,,,,,,1
,,11,מרומים,,,,,,,,,,,,,,,1
,,12,תחליפו,,,,,,,,,,,,,,,2
,,13,כח,,,,,,,,,,,,,,,2
,,14,ואל,,,,,,,,,,,,,,,2
,,15,תלאו,,,,,,,,,,,,,,,2
,,16,כי,,,,,,,,,,,,,,,2
,,17,לא,,,,,,,,,,,,,,,2
,,18,ת,,,,,,,,,,,,,,,2
44,1,1,אהללה,,,,,,,,,,,,,,,2
,,2,נא,,,,,,,,,,,,,,,2
,,3,אנשי,,,,,,,,,,,,,,,2
,,4,חסד,,,,,,,,,,,,,,,2
,,5,,את,Plus_Minus,,,,,,,,,,,,,2
,,6,אבותינו, (אב[ותינו),Unclassifiable,,,,,,,,,,,,,3
,,7,בדורותם,,,,,,,,,,,,,,,3
,2,1,רב,,,,,,,,,,,,,,,3
,,2,כבוד,,,,,,,,,,,,,,,3
,,3,חלק֟, להם,Lexical,Suffix Pron.,,,,,,,,,,,,3
,,4,עליון,,,,,,,,,,,,,,,3
,,5,וגדלו,,,,,,,,,,,,,,,3
,,6,מימות,,,,,,,,,,,,,,,3
,,7,עולם,,,,,,,,,,,,,,,3
,3,1,דור֟י,,Lexical,,,,,,,,,,,,,3
,,2,ארץ,,,,,,,,,,,,,,,3
,,3,במלכותם,,,,,,,,,,,,,,,3
,,4,ואנשי,,,,,,,,,,,,,,,3
,,5,שם,,,,,,,,,,,,,,,3
,,6,בגבור֟תם,,Morphological,Masc/Fem,,,,,,,,,,,,3
,,7,הי֟ועצים,יו‘,,,,,,,,,,,,,,3
,,8,בתבונתם,,,,,,,,,,,,,,,3
,,9,ב̊̊ע̊̊ו̇לם,,,,,,,,,,,,,,,3
,,10,וחוזי,,,,,,,,,,,,,,,3
,,11,כל,,,,,,,,,,,,,,,3
,,12,בנבואתם,,,,,,,,,,,,,,,3
,4,1,שרי,,,,,,,,,,,,,,,4
,,2,גוים,,,,,,,,,,,,,,,4
,,3,במזמתם,,,,,,,,,,,,,,,4
,,4,ורוזנים,,,,,,,,,,,,,,,4
,,5,במחקרותם,,,,,,,,,,,,,,,4
,,6,חכ̇מי,,,,,,,,,,,,,,,4
,,7,שיח,,,,,,,,,,,,,,,4
,,8,בס֟פרתם,במס‘,Morphological,Preposition,,,,,,,,,,,,4
,,9,ומושלים,,,,,,,,,,,,,,,4
,,10,במשמרותם,,,,,,,,,,,,,,,4
,5,1,חוקרי,,,,,,,,,,,,,,,4
,,2,מזמור,,,,,,,,,,,,,,,4
,,3,על,,,,,,,,,,,,,,,4
,,4,חו֟ק,קו,Lexical,,,,,,,,,,,,,4
,,5,נושאי,,,,,,,,,,,,,,,4
,,6,משל,,,,,,,,,,,,,,,4
,,7,ב̇כתב,,,,,,,,,,,,,,,4
,6,1,אנשי,,,,,,,,,,,,,,,4
,,2,חיל,,,,,,,,,,,,,,,4
,,3,וסומכי,,,,,,,,,,,,,,,4
,,4,כח,,,,,,,,,,,,,,,4
,,5,ושוקטים,,,,,,,,,,,,,,,5
,,6,על,,,,,,,,,,,,,,,5
,,7,מכונתם,,,,,,,,,,,,,,,5
,7,1,כל,,,,,,,,,,,,,,,5
,,2,אלה,,,,,,,,,,,,,,,5
,,3,בדורם֟,,Lexical,,,,,,,,,,,,,5
,,4,,,,,,,,,,,,,,,,5
,,5,ומימ֟יהם,ובימיהם,Morphological,Preposition,,,,,,,,,,,,5
,,6,,,,,,,,,,,,,,,,5
,,7,תפארתם,,,,,,,,,,,,,,,5
,8,1,יש,,,,,,,,,,,,,,,5
,,2,מהם,,,,,,,,,,,,,,,5
,,3,הניחו,,,,,,,,,,,,,,,5
,,4,שם,,,,,,,,,,,,,,,5
,,5,להשתענות,,Lexical,,,,,,,,,,,,,5
,,,,,Plus_Minus,,,,,,,,,,,,,5
,,6,בנחלתם,,,,,,,,,,,,,,,6
,9,1,ויש,,,,,,,,,,,,,,,6
,,2,מהם,,,,,,,,,,,,,,,6
,,3,אשר,,,,,,,,,,,,,,,6
,,4,אין,,,,,,,,,,,,,,,6
,,5,לו,,,,,,,,,,,,,,,6
,,6,זכר,,,,,,,,,,,,,,,6
,,7,וישבתו,,,,,,,,,,,,,,,6
,,8,כאשר,,,,,,,,,,,,,,,6
,,9,שבת̇ו,,,,,,,,,,,,,,,6
,,10,כאשר,,,,,,,,,,,,,,,6
,,11,לא,,,,,,,,,,,,,,,6
,,12,היו,,,,,,,,,,,,,,,6
,,13,היו,,,,,,,,,,,,,,,6
,,14,ובניהם,,,,,,,,,,,,,,,6
,,15,מאחריהם,,,,,,,,,,,,,,,6
,10,1,ואולם,,,,,,,,,,,,,,,6
,,2,אלה,,,,,,,,,,,,,,,6
,,3,אנשי,,,,,,,,,,,,,,,6
,,4,חסד,,,,,,,,,,,,,,,6
,,5,ותקותם,,,,,,,,,,,,,,,6
,,6,לא̊̊,,,,,,,,,,,,,,,6
,,7,ת̊̊כ̊̊[ר]ת,,,,,,,,,,,,,,,6
,11,1,עם,,,,,,,,,,,,,,,6
,,2,זרעם,,,,,,,,,,,,,,,6
,,3,נאמן,,,,,,,,,,,,,,,6
,,4,טובם,,,,,,,,,,,,,,,6
,,5,ונחלתם,,,,,,,,,,,,,,,6
,,6,לב̊̊נ̊̊[י],,,,,,,,,,,,,,,6
,,7,ב̊̊[ניה]ם̊̊,,,,,,,,,,,,,,,6
,12,1,>,,,,,,,,,,,,,,,6
,,2,>,,,,,,,,,,,,,,,6
,,3,>,,,,,,,,,,,,,,,6
,,4,>,,,,,,,,,,,,,,,6
,,5,>,,,,,,,,,,,,,,,6
,,6,>,,,,,,,,,,,,,,,7
,13,1,עד,,,,,,,,,,,,,,,7
,,2,עולם,,,,,,,,,,,,,,,7
,,3,יעמד,,,,,,,,,,,,,,,7
,,4,זכרם,,,,,,,,,,,,,,,7
,,5,וצדקתם,,,,,,,,,,,,,,,7
,,6,לא̊̊,,,,,,,,,,,,,,,7
,,7,[תמח]ה̊̊,,,,,,,,,,,,,,,7
,14,1,[גו]י̊̊ת̊̊ם̊̊,,,,,,,,,,,,,,,7
,,2,ב̊̊ש̊̊לו̊̊ם̊̊,,,,,,,,,,,,,,,7
,,3,נ̊̊א̊̊ס̊̊[פה],,,,,,,,,,,,,,,7
,,4,[ו]ש̊̊מ̊̊ם̊̊,,,,,,,,,,,,,,,7
,,5,ח̊̊[י],,,,,,,,,,,,,,,7
,,6,ל[דור],,,,,,,,,,,,,,,7
,,7,ודור,,,,,,,,,,,,,,,7
,15,1,>,חכמתם,Plus_Minus,,,,,,,,,,,,,7
,,2,>,תשנה,Plus_Minus,,,,,,,,,,,,,7
,,3,>,עדה,Plus_Minus,,,,,,,,,,,,,8
,,4,>,ותהלתם,Plus_Minus,,,,,,,,,,,,,8
,,5,>,יספר,Plus_Minus,,,,,,,,,,,,,8
,,6,>,קהל,Plus_Minus,,,,,,,,,,,,,8
,16,1,חנוך,,,,,,,,,,,,,,,8
,,2,נמ̊̊צ̊̊א,,,,,,,,,,,,,,,8
,,3,תמים,,,,,,,,,,,,,,,8
,,4,והתהלך,,,,,,,,,,,,,,,8
,,5,עם,,,,,,,,,,,,,,,8
,,6,ייי,,,,,,,,,,,,,,,8
,,7,ו̇[נ]ל̇קח,,,,,,,,,,,,,,,8
,,8,אות,,,,,,,,,,,,,,,8
,,9,דעת,,,,,,,,,,,,,,,8
,,10,לדור,,,,,,,,,,,,,,,8
,,11,ודור,,,,,,,,,,,,,,,9
,17,1,[נ]ח̊̊,,,,,,,,,,,,,,,9
,,2,צדיק,,,,,,,,,,,,,,,9
,,3,נמצא,,,,,,,,,,,,,,,9
,,4,תמים,,,,,,,,,,,,,,,9
,,5,ל֟עת,ב‘,,,,,,,,,,,,,,9
,,6,כלה,,,,,,,,,,,,,,,9
,,7,היה,,,,,,,,,,,,,,,9
,,8,תחליף,,,,,,,,,,,,,,,9
,,9,בעבורו,,,,,,,,,,,,,,,9
,,10,היה,,,,,,,,,,,,,,,9
,,11,שארית,,,,,,,,,,,,,,,9
,,12,ובבריתו,,,,,,,,,,,,,,,10
,,13,חדל,,,,,,,,,,,,,,,10
,,14,מבול,,,,,,,,,,,,,,,10
51,13,1,אני,,,,,,,,,,,,,,,10
,,2,נער,,,,,,,,,,,,,,,10
,,3,הייתי,,,,,,,,,,,,,,,10
,,4,וחפצתי,,,,,,,,,,,,,,,10
,,5,בה,,,,,,,,,,,,,,,10
,,6,ובקשתיה,,,,,,,,,,,,,,,11
,15,1,,,,,,,,,,,,,,,,11
,,2,,,,,,,,,,,,,,,,11
,,3,,,,,,,,,,,,,,,,11
,,4,,,,,,,,,,,,,,,,11
,,5,,,,,,,,,,,,,,,,11
,,6,,,,,,,,,,,,,,,,11
,,7,,,,,,,,,,,,,,,,11
,,8,,,,,,,,,,,,,,,,12
,,9,,,,,,,,,,,,,,,,12
,,10,באמתה,,,,,,,,,,,,,,,12
,,11,דרכה,,,,,,,,,,,,,,,12
,,12,רגלי,,,,,,,,,,,,,,,12
,,13,אדני,,,,,,,,,,,,,,,12
,,14,מנעורי,,,,,,,,,,,,,,,12
,,15,חכמה,,,,,,,,,,,,,,,12
,14/16,1,ואתפלל,,,,,,,,,,,,,,,12
,,2,תפלה,,,,,,,,,,,,,,,12
,,3,בנערותי,,,,,,,,,,,,,,,12
,,4,והרבה,,,,,,,,,,,,,,,12
,,5,מצאתי,,,,,,,,,,,,,,,13
,,6,דעה,,,,,,,,,,,,,,,13
,17,1,עלה,,,,,,,,,,,,,,,13
,,2,היה,,,,,,,,,,,,,,,13
,,3,לי,,,,,,,,,,,,,,,13
,,4,לכבוד,,,,,,,,,,,,,,,13
,,5,ולמלמדי,,,,,,,,,,,,,,,13
,,6,אתן,,,,,,,,,,,,,,,13
,,7,הודאה,,,,,,,,,,,,,,,13
,18,1,חשבתי,,,,,,,,,,,,,,,13
,,2,להיטיב,,,,,,,,,,,,,,,13
,,3,,,,,,,,,,,,,,,,13
,,4,,,,,,,,,,,,,,,,13
,,5,ולא,,,,,,,,,,,,,,,14
,,6,אהפך,,,,,,,,,,,,,,,14
,,7,כי,,,,,,,,,,,,,,,14
,,8,אמצאנו,,,,,,,,,,,,,,,14
,19,1,חשקה,,,,,,,,,,,,,,,14
,,2,נפשי,,,,,,,,,,,,,,,14
,,3,בה,,,,,,,,,,,,,,,14
,,4,ופני,,,,,,,,,,,,,,,14
,,5,לא,,,,,,,,,,,,,,,14
,,6,אהפך,,,,,,,,,,,,,,,15
,,7,ממנה,,,,,,,,,,,,,,,15
,,8,נפשי,,,,,,,,,,,,,,,15
,,9,נתתי,,,,,,,,,,,,,,,15
,,10,אחריה,,,,,,,,,,,,,,,15
,,11,לנצח,,,,,,,,,,,,,,,15
,,12,נצחים,,,,,,,,,,,,,,,15
,,13,לא,,,,,,,,,,,,,,,15
,,14,אטה̊̊,,,,,,,,,,,,,,,15
,,15,מ̊̊מ̊̊נ̊̊[ה],,,,,,,,,,,,,,,15
,,16,ידי,,,,,,,,,,,,,,,16
,,17,פתחה,,,,,,,,,,,,,,,16
,,18,שעריה,,,,,,,,,,,,,,,16
,,19,ולה,,,,,,,,,,,,,,,16
,,20,אה̇ד̇ר̇,,,,,,,,,,,,,,,16
,,21,ואביט,,,,,,,,,,,,,,,16
,,22,בה̊̊,,,,,,,,,,,,,,,16
,20,1,בטהרה,,,,,,,,,,,,,,,16
,,2,מצאתיה,,,,,,,,,,,,,,,16
,,3,ולב,,,,,,,,,,,,,,,16
,,4,קניתי,,,,,,,,,,,,,,,16
,,5,לה,,,,,,,,,,,,,,,17
,,6,מתחלתה,,,,,,,,,,,,,,,17
,,7,בעבור,,,,,,,,,,,,,,,17
,,8,כ̊̊ן̊̊[,,,,,,,,,,,,,,,17
